key_id,press_time,release_time
Key.space,1789494126.1724055,1789494126.251905
b,1789494126.4656253,1789494126.5436819
e,1789494126.5382528,1789494126.6548572
r,1789494126.6141322,1789494126.6832232
y,1789494126.7531404,1789494126.8156886
u,1789494126.754254,1789494126.8162713
Key.space,1789494126.9608817,1789494127.0307164
m,1789494127.5324044,1789494127.6167433
a,1789494127.6504798,1789494127.8089104
t,1789494127.772381,1789494127.8528538
i,1789494127.8528538,1789494127.9275854
o,1789494128.0018406,1789494128.1392055
n,1789494128.1387022,1789494128.1777425
Key.space,1789494128.2608058,1789494128.2836607
w,1789494128.4170125,1789494128.50966
r,1789494128.5994444,1789494128.6948504
i,1789494128.6948504,1789494128.8042574
t,1789494128.805258,1789494128.9126036
e,1789494128.8881865,1789494128.9968002
Key.space,1789494128.9978037,1789494129.0700595
g,1789494129.3229766,1789494129.4030597
r,1789494129.5195088,1789494129.6549368
a,1789494129.6457965,1789494129.7892463
e,1789494129.6129847,1789494129.8190732
t,1789494129.78723,1789494129.8901286
Key.space,1789494129.9660203,1789494130.0380657
l,1789494130.2355914,1789494130.280065
e,1789494130.2509074,1789494130.3886347
a,1789494130.3082821,1789494130.4444277
d,1789494130.4122868,1789494130.4959073
Key.space,1789494130.5155964,1789494130.5794814
e,1789494130.6614876,1789494130.7355828
y,1789494130.780987,1789494130.861661
e,1789494130.861661,1789494130.9369318
o,1789494142.9546757,1789494143.0368567
l,1789494143.130688,1789494143.2037401
d,1789494143.2288246,1789494143.3069456
Key.space,1789494143.3317351,1789494143.395541
g,1789494143.4855273,1789494143.5275316
h,1789494143.4436939,1789494143.5448077
i,1789494143.5275316,1789494143.6394134
g,1789494143.757578,1789494143.8105102
Key.space,1789494144.1621597,1789494144.2281866
m,1789494144.3724,1789494144.4200213
",",1789494144.3724,1789494144.4210274
o,1789494144.4771605,1789494144.5228574
r,1789494145.1557662,1789494145.2395504
e,1789494145.1830637,1789494145.3078866
Key.space,1789494145.3112457,1789494145.3850322
p,1789494145.6079626,1789494145.706541
l,1789494145.7244565,1789494145.8126433
a,1789494145.8132358,1789494145.910913
n,1789494145.952824,1789494146.0307412
Key.space,1789494146.1114233,1789494146.1752384
t,1789494146.289336,1789494146.3699958
o,1789494146.3513231,1789494146.417785
o,1789494146.478019,1789494146.5439293
Key.space,1789494146.6225097,1789494146.6944046
d,1789494146.7339754,1789494146.8220885
o,1789494146.8002307,1789494146.8660598
o,1789494146.920831,1789494146.9726682
Key.space,1789494147.134335,1789494147.2258813
c,1789494147.7716503,1789494147.8454177
p,1789494147.8321047,1789494147.901407
o,1789494147.8310626,1789494147.9219823
n,1789494147.9582932,1789494148.047051
m,1789494147.9593709,1789494148.0475616
s,1789494148.0666215,1789494148.1686826
i,1789494148.2068183,1789494148.282771
o,1789494148.2068183,1789494148.282771
d,1789494148.2862227,1789494148.3879783
e,1789494148.3748107,1789494148.4781709
Key.space,1789494148.6071415,1789494148.7054863
w,1789494148.7856193,1789494148.8993275
i,1789494148.8993275,1789494149.0019321
t,1789494149.0019321,1789494149.0949783
h,1789494149.1473827,1789494149.1957188
p,1789494149.272181,1789494149.3807123
u,1789494149.3807123,1789494149.4508684
i,1789494149.3819501,1789494149.4508684
t,1789494149.5165846,1789494149.5948353
Key.space,1789494149.6543257,1789494149.7367957
t,1789494149.786181,1789494149.8567698
h,1789494149.860419,1789494149.927441
j,1789494149.860419,1789494149.927441
e,1789494149.9734375,1789494150.067755
n,1789494150.0799565,1789494150.1275108
Key.space,1789494150.2196083,1789494150.3030593
w,1789494150.469002,1789494150.585783
h,1789494150.5758154,1789494150.6785486
i,1789494150.6920996,1789494150.832128
c,1789494150.772889,1789494150.8404403
h,1789494150.8849277,1789494150.9444506
Key.space,1789494151.106122,1789494151.154462
;,1789494151.4740956,1789494151.5517359
p,1789494151.4653096,1789494151.5612273
r,1789494151.5259955,1789494151.645733
e,1789494151.6033347,1789494151.6619654
s,1789494151.753181,1789494151.8287911
e,1789494151.925957,1789494151.9778304
n,1789494151.9778304,1789494152.045792
t,1789494152.2068493,1789494152.2884085
Key.space,1789494152.3967583,1789494152.472689
g,1789494152.7441475,1789494152.8222752
h,1789494152.7456055,1789494152.823702
i,1789494152.8290057,1789494152.9311137
l,1789494153.1359308,1789494153.2197466
d,1789494153.2197466,1789494153.32728
Key.space,1789494153.4614365,1789494153.5210724
n,1789494153.6308448,1789494153.6963718
m,1789494153.6318567,1789494153.6973796
o,1789494153.7540228,1789494153.8706472
w,1789494153.8288522,1789494153.9296575
Key.space,1789494154.1583247,1789494154.2508147
s,1789494154.571361,1789494154.6876287
t,1789494154.7034926,1789494154.8100126
a,1789494154.8135836,1789494154.9442883
t,1789494154.9145434,1789494155.0398304
e,1789494155.0027828,1789494155.1188195
Key.space,1789494155.172253,1789494155.2659883
w,1789494155.4229047,1789494155.5168123
h,1789494155.5282824,1789494155.609583
o,1789494155.6556659,1789494155.7632756
Key.space,1789494155.8491735,1789494155.9253604
a,1789494155.9739864,1789494156.0572948
r,1789494156.071585,1789494156.1728334
o,1789494156.1893523,1789494156.2822895
u,1789494156.3904984,1789494156.460172
n,1789494156.5745876,1789494156.6500664
d,1789494156.6612568,1789494156.7109947
w,1789494156.8515143,1789494156.9183352
h,1789494156.9790492,1789494157.049091
a,1789494157.0807006,1789494157.2079027
t,1789494157.1839702,1789494157.2690954
Key.space,1789494157.257354,1789494157.3374968
w,1789494158.2627113,1789494158.409802
h,1789494158.3609138,1789494158.4691904
a,1789494158.4701958,1789494158.617524
t,1789494158.5634832,1789494158.6653242
Key.space,1789494158.6597266,1789494158.738977
t,1789494159.0150785,1789494159.092307
h,1789494159.108576,1789494159.188594
i,1789494159.2120726,1789494159.338628
n,1789494159.3325684,1789494159.4089649
g,1789494159.418596,1789494159.4866066
Key.space,1789494159.5460649,1789494159.6223722
t,1789494159.8391147,1789494159.9129431
h,1789494159.9282,1789494160.0014741
a,1789494160.0214732,1789494160.1417422
t,1789494160.1154013,1789494160.2033827
Key.space,1789494160.275586,1789494160.3490965
s,1789494160.5161679,1789494160.5861332
o,1789494160.592766,1789494160.6626098
Key.space,1789494160.7583132,1789494160.8283308
a,1789494160.8522213,1789494160.9269502
l,1789494160.988838,1789494161.0428054
l,1789494161.0986702,1789494161.1646433
Key.space,1789494161.2810361,1789494161.3314912
w,1789494161.362581,1789494161.3812585
t,1789494161.4613373,1789494161.4977946
t,1789494161.6786933,1789494161.7041442
p,1789494162.0444903,1789494162.1143606
o,1789494162.0724242,1789494162.1154206
s,1789494162.1506374,1789494162.194172
3,1789494162.3264086,1789494162.3586373
Key.space,1789494162.514152,1789494162.588054
a,1789494162.6785514,1789494162.748144
l,1789494162.795751,1789494162.8536718
s,1789494163.1558552,1789494163.2155418
o,1789494163.2912292,1789494163.3620005
Key.space,1789494163.4926412,1789494163.5665083
m,1789494163.702077,1789494163.7770684
a,1789494163.778075,1789494163.856644
y,1789494163.9429414,1789494163.9928477
Key.space,1789494164.1364193,1789494164.2192855
f,1789494164.2443404,1789494164.31015
a,1789494164.3257923,1789494164.4516585
c,1789494164.4315536,1789494164.4974422
t,1789494164.6011934,1789494164.6798298
Key.space,1789494164.682906,1789494164.75338
t,1789494164.8491776,1789494164.881035
a,1789494165.0058749,1789494165.1005988
k,1789494165.1328516,1789494165.2030463
e,1789494165.2163482,1789494165.2730107
Key.space,1789494165.3700526,1789494165.4343588
s,1789494165.5143664,1789494165.5947707
h,1789494165.6157167,1789494165.68561
o,1789494165.7271771,1789494165.8336298
w,1789494165.8336298,1789494165.9060001
Key.space,1789494165.9725084,1789494166.0411057
n,1789494166.2029243,1789494166.2770422
e,1789494166.4101074,1789494166.48877
e,1789494166.5620658,1789494166.6769543
d,1789494166.65263,1789494166.7342284
Key.space,1789494166.7384493,1789494166.8221788
t,1789494166.8626711,1789494166.9338448
h,1789494166.9608555,1789494167.0218668
a,1789494167.0224307,1789494167.128396
t,1789494167.115339,1789494167.195475
Key.space,1789494167.2438376,1789494167.3125253
c,1789494167.3797328,1789494167.4351642
o,1789494167.4737642,1789494167.554175
n,1789494167.6077096,1789494167.6930144
s,1789494167.6663573,1789494167.75411
d,1789494167.7551224,1789494167.8487382
i,1789494167.8340003,1789494167.932828
e,1789494167.9710422,1789494168.062968
r,1789494168.063471,1789494168.1247137
Key.space,1789494168.1263862,1789494168.197392
a,1789494168.2376902,1789494168.3336263
t,1789494168.4013288,1789494168.4931114
Key.space,1789494168.5652306,1789494168.6516275
s,1789494168.7746544,1789494168.8809764
u,1789494168.8611782,1789494168.9430726
c,1789494168.9430726,1789494169.0251489
h,1789494169.0407715,1789494169.093102
Key.space,1789494169.198587,1789494169.2547507
p,1789494169.3808494,1789494169.46762
k,1789494169.493065,1789494169.541209
l,1789494169.493065,1789494169.5587866
a,1789494169.57661,1789494169.675854
c,1789494169.6581342,1789494169.7694213
e,1789494169.7560086,1789494169.8317316
Key.space,1789494169.8430502,1789494169.9254215
s,1789494170.0656497,1789494170.1558967
h,1789494170.1281018,1789494170.1940053
o,1789494170.242287,1789494170.3489993
u,1789494170.378702,1789494170.4460537
l,1789494170.5905128,1789494170.666146
d,1789494170.7161276,1789494170.7827046
Key.space,1789494170.8187866,1789494170.877763
l,1789494171.002808,1789494171.1036904
a,1789494171.049491,1789494171.1519268
t,1789494171.1615484,1789494171.2692964
e,1789494171.241296,1789494171.3358543
Key.space,1789494171.3476892,1789494171.4219344
t,1789494171.570015,1789494171.6533055
h,1789494171.6713016,1789494171.7424777
n,1789494171.8765156,1789494171.9270248
e,1789494172.0819373,1789494172.1422348
Key.space,1789494172.402684,1789494172.4918668
h,1789494172.6799016,1789494172.7460492
e,1789494172.7612448,1789494172.8360302
l,1789494172.9272716,1789494172.9977639
p,1789494173.06369,1789494173.1839137
Key.space,1789494173.276074,1789494173.3207076
p,1789494173.4422777,1789494173.4909954
l,1789494173.6187334,1789494173.6946661
d,1789494173.7462084,1789494173.806999
Key.space,1789494173.9229405,1789494173.991154
l,1789494174.1375012,1789494174.2253404
a,1789494174.2263515,1789494174.3055222
r,1789494174.513109,1789494174.5878606
g,1789494174.787953,1789494174.8996994
e,1789494174.9050882,1789494175.0129
Key.space,1789494175.066195,1789494175.1421988
g,1789494175.2828853,1789494175.3491795
r,1789494175.4676979,1789494175.5975657
e,1789494175.577438,1789494175.7270403
a,1789494175.6951132,1789494175.7977152
t,1789494175.9101317,1789494175.9949274
Key.space,1789494176.0579307,1789494176.1327844
o,1789494176.2499957,1789494176.354615
w,1789494176.3821032,1789494176.4750936
n,1789494176.4975712,1789494176.5678005
Key.space,1789494176.6851861,1789494176.7532592
h,1789494176.9239197,1789494177.0140538
e,1789494176.999941,1789494177.1364417
a,1789494177.077924,1789494177.2324278
d,1789494177.1810741,1789494177.2922585
Key.space,1789494177.3206372,1789494177.3852851
p,1789494177.5143282,1789494177.6025083
o,1789494177.7141404,1789494177.7959692
i,1789494177.9014814,1789494177.9481993
j,1789494177.953967,1789494178.0495498
t,1789494178.4269457,1789494178.4904134
Key.space,1789494178.6002219,1789494178.6906767
c,1789494178.8627589,1789494178.9228241
h,1789494178.960765,1789494179.034011
i,1789494179.0716558,1789494179.1635313
l,1789494179.2840185,1789494179.366629
d,1789494179.4111023,1789494179.4810808
Key.space,1789494179.5253367,1789494179.6013086
t,1789494179.6887262,1789494179.7842116
h,1789494179.7857482,1789494179.8405151
a,1789494179.8415222,1789494179.9443357
Key.space,1789494180.188424,1789494180.2585588
r,1789494180.5275297,1789494180.6039324
u,1789494180.6254127,1789494180.7334886
n,1789494180.7596412,1789494180.8600104
Key.space,1789494180.9694943,1789494181.0404446
d,1789494181.1760354,1789494181.2530327
o,1789494181.2758126,1789494181.3648887
w,1789494181.3992174,1789494181.4869509
n,1789494181.4991138,1789494181.5647867
Key.space,1789494181.6670697,1789494181.7063096
u,1789494181.8193576,1789494181.9122388
n,1789494181.9577198,1789494182.0420132
d,1789494182.0553427,1789494182.1358836
e,1789494182.1044123,1789494182.279775
r,1789494182.2398477,1789494182.3383987
Key.space,1789494182.3227875,1789494182.3868423
l,1789494182.5521681,1789494182.6176615
i,1789494182.7521155,1789494182.8369586
t,1789494182.857289,1789494182.9167714
t,1789494183.0046115,1789494183.075591
l,1789494183.141186,1789494183.2116797
e,1789494183.2116797,1789494183.2913716
Key.space,1789494183.4573455,1789494183.5115843
l,1789494183.667933,1789494183.7155232
o,1789494183.8247175,1789494183.8782184
o,1789494183.951109,1789494184.021068
p,1789494183.951109,1789494184.021068
k,1789494184.102958,1789494184.1727126
k,1789494185.6589627,1789494185.725316
Key.enter,1789494186.0012429,1789494186.0834851
Key.space,1789494186.610384,1789494186.7239377
d,1789494192.0056467,1789494192.0908022
o,1789494192.0918226,1789494192.1643498
Key.space,1789494192.297627,1789494192.3857572
t,1789494192.4547317,1789494192.5581567
h,1789494192.5847135,1789494192.6602752
a,1789494192.6612854,1789494192.798782
t,1789494192.7622368,1789494192.8322146
Key.space,1789494192.878478,1789494192.9560332
l,1789494193.1237392,1789494193.2157896
a,1789494193.2157896,1789494193.3334603
r,1789494193.2732568,1789494193.36155
g,1789494193.4878657,1789494193.5839798
e,1789494193.557519,1789494193.6460078
Key.space,1789494193.6990595,1789494193.7869515
s,1789494193.827134,1789494193.89232
t,1789494193.9231,1789494194.0251634
a,1789494194.0728614,1789494194.1729052
t,1789494194.1607072,1789494194.2769818
e,1789494194.2550626,1789494194.332226
Key.space,1789494194.42466,1789494194.5268698
a,1789494194.523092,1789494194.6088252
Key.space,1789494194.6678755,1789494194.7296746
c,1789494194.780117,1789494194.8363235
o,1789494194.8617375,1789494194.9558706
u,1789494195.0519967,1789494195.1081126
l,1789494195.2332683,1789494195.3096585
d,1789494195.3413074,1789494195.3939307
Key.space,1789494195.4473867,1789494195.5286715
t,1789494195.576579,1789494195.6703851
h,1789494195.6824627,1789494195.7629488
a,1789494195.7629488,1789494195.8889227
t,1789494195.8570724,1789494195.9272027
Key.space,1789494195.9421413,1789494196.0081365
w,1789494196.0461864,1789494196.15537
o,1789494196.15537,1789494196.2390647
r,1789494196.2620485,1789494196.3276043
k,1789494196.3420677,1789494196.4178905
Key.space,1789494196.5521762,1789494196.6159747
s,1789494196.6271567,1789494196.7201219
h,1789494196.7814195,1789494196.8500068
e,1789494196.8739352,1789494196.949507
Key.space,1789494197.0310326,1789494197.0989945
y,1789494197.308515,1789494197.3943753
o,1789494197.3954282,1789494197.4788065
u,1789494197.5382903,1789494197.5982616
Key.space,1789494197.7468536,1789494197.820899
o,1789494197.9140093,1789494197.994901
f,1789494198.0052724,1789494198.0614297
f,1789494198.1316252,1789494198.1957252
Key.space,1789494198.2705364,1789494198.3158748
b,1789494198.4432304,1789494198.499992
n,1789494198.44424,1789494198.499992
e,1789494198.487926,1789494198.607214
Key.backspace,1789494199.5999322,1789494199.6518435
Key.backspace,1789494199.716669,1789494199.8128815
e,1789494199.9213905,1789494200.015745
f,1789494200.1644857,1789494200.2202773
o,1789494200.261803,1789494200.361994
r,1789494200.3926342,1789494200.5072186
e,1789494200.4783237,1789494200.5713243
Key.space,1789494200.586581,1789494200.6706288
n,1789494200.8651073,1789494200.957064
o,1789494201.011242,1789494201.1217754
t,1789494201.1379297,1789494201.2120316
Key.space,1789494201.231738,1789494201.2799234
l,1789494201.4301162,1789494201.4859319
o,1789494201.5796576,1789494201.6595352
o,1789494201.7021067,1789494201.8044536
k,1789494201.8645866,1789494201.9452522
Key.space,1789494202.1009402,1789494202.1736712
b,1789494202.3206902,1789494202.4319315
e,1789494202.3825235,1789494202.4939494
t,1789494202.495407,1789494202.5658715
w,1789494202.6378446,1789494202.7361395
e,1789494202.6975598,1789494202.7770188
e,1789494202.8320463,1789494202.9119189
n,1789494202.9373324,1789494202.995722
Key.space,1789494203.1257591,1789494203.1996868
b,1789494203.3309958,1789494203.4010546
u,1789494203.528848,1789494203.6089633
t,1789494203.6644764,1789494203.735596
Key.space,1789494203.7650344,1789494203.8346534
p,1789494203.9691725,1789494204.0482779
o,1789494204.1352787,1789494204.2074687
