key_id,press_time,release_time
r,1789300942.3695185,1789300942.4926434
i,1789300942.4936442,1789300942.564224
n,1789300942.6496186,1789300942.72433
g,1789300942.7263324,1789300942.8344686
Key.space,1789300942.8143945,1789300942.988231
b,1789300942.990224,1789300942.9997828
b,1789300943.020326,1789300943.0752916
a,1789300943.1410334,1789300943.2153838
Key.backspace,1789300943.3665993,1789300943.430337
Key.backspace,1789300943.5164125,1789300943.5921643
Key.backspace,1789300943.6987963,1789300943.7575588
v,1789300944.051141,1789300944.1760018
a,1789300944.1411479,1789300944.2676978
l,1789300944.2235963,1789300944.2917829
u,1789300944.4114923,1789300944.4700224
e,1789300944.4594584,1789300944.6036599
s,1789300944.5097275,1789300944.6434205
Key.shift,1789300945.0710876,1789300945.099355
Key.enter,1789300945.8369126,1789300945.9006305
Key.shift,1789300945.227623,1789300946.12682
h,1789300958.0118861,1789300958.0727515
u,1789300958.1855593,1789300958.2502267
i,1789300958.1900961,1789300958.251227
s,1789300958.2773216,1789300958.3929827
Key.backspace,1789300959.1922011,1789300959.2642658
Key.backspace,1789300959.3301644,1789300959.406761
Key.backspace,1789300959.4840558,1789300959.5901632
i,1789300959.7237213,1789300959.8043664
s,1789300959.8542702,1789300959.9504533
t,1789300960.1717548,1789300960.2864954
o,1789300960.2694132,1789300960.3544197
r,1789300960.3736415,1789300960.4963293
y,1789300960.4984028,1789300960.556469
Key.space,1789300960.6146057,1789300960.7321045
-,1789300960.7810314,1789300960.8481197
Key.space,1789300960.9366221,1789300961.0400972
Key.backspace,1789300961.364611,1789300961.4173656
Key.backspace,1789300961.511186,1789300961.5894654
=,1789300962.0177655,1789300962.0797162
Key.space,1789300962.1272755,1789300962.2850626
m,1789300962.2909818,1789300962.3676214
o,1789300962.4910626,1789300962.5673485
d,1789300962.5513587,1789300962.6333668
d,1789300962.7320614,1789300962.7873495
e,1789300962.7233498,1789300962.7974083
Key.backspace,1789300963.1336818,1789300963.1955295
l,1789300963.4748476,1789300963.5320506
.,1789300963.6744442,1789300963.7481825
f,1789300964.1020317,1789300964.1943133
i,1789300964.1641686,1789300964.2410097
t,1789300964.3045108,1789300964.425569
Key.shift_r,1789300964.7565565,1789300965.1334054
Key.caps_lock,1789300965.1996143,1789300965.3445125
x,1789300965.7300355,1789300965.840893
Key.caps_lock,1789300965.805513,1789300965.9528382
Key.shift_r,1789300965.9346514,1789300966.1752472
t,1789300966.2627747,1789300966.373349
r,1789300966.4321043,1789300966.5774083
a,1789300966.515454,1789300966.6255562
i,1789300966.627557,1789300966.69945
n,1789300966.8275409,1789300966.8757656
",",1789300967.0772383,1789300967.1455462
Key.caps_lock,1789300967.5179396,1789300967.6635847
y,1789300967.8111267,1789300967.8675802
Key.caps_lock,1789300967.8913286,1789300968.0420413
Key.backspace,1789300968.3543785,1789300968.441056
y,1789300968.6127574,1789300968.7244549
Key.shift_r,1789300968.7410054,1789300968.9862654
t,1789300969.039604,1789300969.1542943
r,1789300969.2296383,1789300969.3842044
a,1789300969.3082514,1789300969.4483075
i,1789300969.3741715,1789300969.45443
n,1789300969.782517,1789300969.8589375
",",1789300975.5131085,1789300975.5909657
e,1789300975.759555,1789300975.8833199
p,1789300975.9276154,1789300976.0331898
o,1789300976.1355176,1789300976.2153409
c,1789300976.247532,1789300976.3653042
h,1789300976.3774784,1789300976.437549
s,1789300976.5176876,1789300976.5972815
=,1789300976.9911351,1789300977.0183902
1,1789300977.3611038,1789300977.4544091
0,1789300977.7065356,1789300977.7844756
0,1789300977.8664222,1789300977.9276512
0,1789300978.0184379,1789300978.0745497
",",1789300978.2429078,1789300978.3009439
v,1789300982.5000446,1789300982.5897589
a,1789300982.674287,1789300982.7619822
l,1789300982.7743347,1789300982.8563282
i,1789300983.0428753,1789300983.11627
d,1789300983.3911,1789300983.4844358
a,1789300983.4878695,1789300983.604183
t,1789300983.639195,1789300983.7655725
u,1789300983.8112783,1789300983.8318093
i,1789300983.8017297,1789300983.8473678
o,1789300983.969168,1789300984.0644407
n,1789300984.1113203,1789300984.205465
Key.backspace,1789300984.2910984,1789300984.3532922
Key.backspace,1789300984.4432557,1789300984.509462
Key.backspace,1789300984.5946662,1789300984.679533
n,1789300985.2357967,1789300985.2661746
Key.backspace,1789300985.4713316,1789300985.4913363
o,1789300985.8502102,1789300985.962049
n,1789300985.963195,1789300986.0356984
Key.shift_r,1789300986.3601143,1789300986.6120255
s,1789300986.624476,1789300986.7482207
o,1789300986.7944767,1789300986.838308
p,1789300986.7859113,1789300986.8485432
Key.backspace,1789300987.302019,1789300987.374518
l,1789300987.7564323,1789300987.820927
i,1789300987.9365373,1789300987.9801574
t,1789300988.0054047,1789300988.102953
=,1789300988.3312595,1789300988.396237
0,1789300988.68528,1789300988.7788196
.,1789300988.962875,1789300989.0289974
2,1789300989.0553765,1789300989.1510115
Key.enter,1789300989.8828971,1789300989.9455378
Key.shift,1789300989.6333623,1789300990.0872061
Key.esc,1789300994.1329799,1789300994.2141266
y,1789305958.5471604,1789305958.6293242
Key.space,1789305958.765979,1789305958.8624058
Key.backspace,1789305959.1882899,1789305959.3122892
Key.shift_r,1789305959.384863,1789305959.6128511
p,1789305959.7857637,1789305959.869339
r,1789305959.8969057,1789305959.9915054
b,1789305960.128845,1789305960.2469282
Key.space,1789305960.298868,1789305960.433199
=,1789305960.3745036,1789305960.4843018
Key.space,1789305960.5118935,1789305960.6362
Key.backspace,1789305961.148768,1789305961.2210398
Key.backspace,1789305961.3222728,1789305961.394362
Key.backspace,1789305961.5021331,1789305961.5777254
Key.backspace,1789305961.6816816,1789305961.766154
o,1789305961.9502606,1789305962.0260153
b,1789305962.2118351,1789305962.3304508
Key.space,1789305962.7979658,1789305962.8981912
=,1789305962.930218,1789305962.9662266
Key.space,1789305963.0093248,1789305963.1161878
m,1789305964.106913,1789305964.1789103
o,1789305964.3309789,1789305964.4067698
d,1789305964.4122722,1789305964.454436
e,1789305964.5631235,1789305964.6482484
.,1789305964.6786547,1789305964.7546473
p,1789305964.9277442,1789305964.9895504
r,1789305964.999088,1789305965.0868838
Key.backspace,1789305965.2201471,1789305965.2991683
Key.backspace,1789305965.3768923,1789305965.4662
Key.backspace,1789305965.585182,1789305965.7303808
l,1789305965.9000306,1789305965.9800272
.,1789305966.2062035,1789305966.3061352
r,1789305966.3432038,1789305966.421092
e,1789305966.531616,1789305966.6259725
Key.backspace,1789305966.8759408,1789305966.946025
Key.backspace,1789305967.0212069,1789305967.1001985
p,1789305967.1717777,1789305967.2696548
r,1789305967.2410543,1789305967.3279335
e,1789305967.4271464,1789305967.525891
d,1789305967.6233454,1789305967.7039673
i,1789305967.7661836,1789305967.8242192
c,1789305967.835761,1789305967.934072
t,1789305968.0570383,1789305968.177957
Key.shift_r,1789305968.2250495,1789305968.5731015
Key.caps_lock,1789305969.4502091,1789305969.5644014
x,1789305969.6118596,1789305969.7742746
Key.caps_lock,1789305969.7250018,1789305969.8769426
_,1789305959.515115,1789305971.7644324
Key.shift_r,1789305971.0192142,1789305971.7794974
e,1789305971.9478145,1789305972.061455
s,1789305972.0181627,1789305972.1402664
t,1789305972.1861222,1789305972.290056
Key.backspace,1789305975.9619272,1789305976.0741825
Key.backspace,1789305976.1478057,1789305976.2399676
Key.backspace,1789305976.3479614,1789305976.387921
Key.backspace,1789305976.4607873,1789305976.5519726
t,1789305976.5700936,1789305976.6577635
e,1789305976.7519097,1789305976.9059231
s,1789305976.853844,1789305976.9743354
t,1789305977.0350447,1789305977.1440697
Key.enter,1789305977.4191365,1789305977.4807396
Key.shift,1789305977.3065639,1789305977.5909035
Key.shift_r,1789305980.5031836,1789305980.8641021
p,1789305981.01249,1789305981.1105082
r,1789305981.0677304,1789305981.1659448
e,1789305981.2760453,1789305981.3607965
d,1789305981.458803,1789305981.5750487
Key.space,1789305981.5629616,1789305981.6933935
=,1789305981.6589193,1789305981.7711518
Key.space,1789305981.792168,1789305981.9190137
a,1789305982.341412,1789305982.4730148
r,1789305982.5349486,1789305982.6332493
g,1789305983.1988266,1789305983.3072343
m,1789305983.537577,1789305983.5480735
n,1789305983.4833856,1789305983.5621216
a,1789305983.5340598,1789305983.654106
Key.backspace,1789305983.8919215,1789305983.963388
Key.backspace,1789305984.0340765,1789305984.125805
Key.backspace,1789305984.2448058,1789305984.3043866
n,1789305984.496056,1789305984.5784843
a,1789305984.569824,1789305984.6916986
x,1789305984.7295,1789305984.8891213
Key.backspace,1789305985.3293796,1789305985.36793
Key.backspace,1789305985.4678364,1789305985.5431542
Key.backspace,1789305985.6357305,1789305985.726774
m,1789305986.3607056,1789305986.438477
a,1789305986.428768,1789305986.6362953
Key.space,1789305986.591733,1789305986.7202654
=,1789305990.527381,1789305990.554434
Key.backspace,1789305990.5348666,1789305990.9849758
y,1789305980.363476,1789305991.850843
_,1789305980.7734318,1789305992.161908
Key.shift_r,1789305991.9089568,1789305992.1701667
r,1789305992.4419975,1789305992.4935093
Key.backspace,1789305993.2372868,1789305993.3341546
p,1789305993.399785,1789305993.51323
r,1789305993.4920046,1789305993.6258686
o,1789305993.6619666,1789305993.7380033
b,1789305993.7878842,1789305993.9140832
.,1789305993.9713616,1789305994.0569823
a,1789305994.3321917,1789305994.3619742
t,1789305994.7475085,1789305994.760797
r,1789305994.7123237,1789305994.7804153
Key.backspace,1789305995.3319135,1789305995.4631867
g,1789305995.6015472,1789305995.6873362
m,1789305995.7285082,1789305995.811908
a,1789305995.8569982,1789305995.970985
n,1789305996.02046,1789305996.0683382
Key.backspace,1789305996.3790934,1789305996.4490025
a,1789305996.4289587,1789305996.57094
x,1789305996.812029,1789305996.9362261
Key.backspace,1789305997.1814115,1789305997.2622585
Key.backspace,1789305997.3468146,1789305997.4399035
x,1789305997.4157557,1789305997.5285494
Key.shift_r,1789305997.66723,1789305998.0460734
Key.caps_lock,1789305998.367753,1789305998.4878306
Key.caps_lock,1789305998.5939538,1789305998.7417045
a,1789305999.2007332,1789305999.3544917
x,1789305999.4050093,1789305999.5511053
i,1789305999.5423698,1789305999.642374
s,1789305999.6789837,1789305999.7667913
=,1789306000.2960622,1789306000.3473513
1,1789306000.368881,1789306000.456971
Key.enter,1789306001.024454,1789306001.0943673
|,1789306001.0106652,1789306001.1009028
Key.shift,1789306000.8443673,1789306001.447823
Key.right,1789306004.6186934,1789306004.6989305
Key.backspace,1789306004.9242518,1789306005.0031698
Key.enter,1789306005.258791,1789306005.3223548
Key.shift,1789306005.0468085,1789306005.4808264
y,1789306006.9891315,1789306007.0891201
Key.shift_r,1789306007.2678936,1789306007.4178803
Key.shift_r,1789306007.5597875,1789306007.7908442
p,1789306007.9540281,1789306008.0592082
r,1789306008.0489776,1789306008.1466293
e,1789306008.2334342,1789306008.3120472
d,1789306008.4251769,1789306008.5002735
Key.enter,1789306008.6511037,1789306008.7218359
Key.shift,1789306008.5808904,1789306008.8368292
f,1789306012.76093,1789306012.8487892
r,1789306012.9407604,1789306013.0822563
o,1789306013.0124214,1789306013.093948
m,1789306013.2308109,1789306013.3016458
Key.space,1789306013.3081844,1789306013.468815
s,1789306013.4322777,1789306013.5521986
k,1789306013.5309117,1789306013.594376
l,1789306014.1279802,1789306014.2232268
e,1789306014.231892,1789306014.3473544
a,1789306014.299073,1789306014.4149337
r,1789306014.7770681,1789306014.8519113
n,1789306014.8912706,1789306014.9624758
.,1789306015.2101407,1789306015.2992597
m,1789306015.513384,1789306015.6018634
t,1789306015.7861862,1789306015.947541
Key.backspace,1789306016.2058845,1789306016.284266
e,1789306016.2340991,1789306016.3333662
t,1789306016.4217408,1789306016.5382428
r,1789306016.6157913,1789306016.7504816
i,1789306016.7758062,1789306016.8506145
c,1789306016.8868067,1789306017.030259
s,1789306016.9984775,1789306017.128337
Key.space,1789306017.1209316,1789306017.262243
i,1789306017.2145085,1789306017.2769477
m,1789306017.408952,1789306017.4643786
p,1789306017.6419015,1789306017.703068
o,1789306017.8208551,1789306017.8860815
r,1789306017.8885736,1789306017.9883852
t,1789306018.0686066,1789306018.1368515
Key.space,1789306018.1187904,1789306018.2541733
Key.caps_lock,1789306018.2757576,1789306018.4609106
Key.caps_lock,1789306018.5629544,1789306018.666169
a,1789306018.8044195,1789306018.9118893
c,1789306019.0843391,1789306019.1460686
c,1789306019.2561834,1789306019.3222091
u,1789306019.3930504,1789306019.451109
r,1789306019.5899892,1789306019.7165945
a,1789306019.7120614,1789306019.8357968
c,1789306019.8733313,1789306020.0019753
t,1789306019.968099,1789306020.0232704
Key.backspace,1789306020.405756,1789306020.4860568
y,1789306020.5266566,1789306020.651501
_,1789306007.6961122,1789306021.2487032
Key.shift_r,1789306020.9121938,1789306021.2521043
s,1789306021.2986684,1789306021.3823464
c,1789306021.4451287,1789306021.553072
o,1789306021.5557914,1789306021.6323235
r,1789306021.6645894,1789306021.7688165
e,1789306021.841478,1789306021.9532423
Key.enter,1789306022.1408072,1789306022.2130854
Key.shift,1789306022.037121,1789306022.3240988
p,1789306023.8122065,1789306023.9200335
r,1789306023.9259403,1789306024.0369716
i,1789306024.0541198,1789306024.101806
n,1789306024.2276301,1789306024.3096237
t,1789306024.368521,1789306024.4670641
Key.shift_r,1789306024.6774638,1789306025.0678313
a,1789306025.1598127,1789306025.2877872
c,1789306025.3321116,1789306025.4541864
c,1789306025.5382795,1789306025.6488914
u,1789306025.6220233,1789306025.698912
r,1789306025.7930667,1789306025.9043255
a,1789306025.860999,1789306025.9868248
c,1789306026.0308807,1789306026.16695
t,1789306026.2379036,1789306026.261818
Key.backspace,1789306026.747402,1789306026.862267
y,1789306027.0792394,1789306027.1744099
_,1789306027.6218853,1789306027.7473989
Key.shift_r,1789306027.1880887,1789306027.7524078
s,1789306027.794486,1789306027.8719604
Key.backspace,1789306028.2273738,1789306028.301471
s,1789306028.678009,1789306028.7599492
c,1789306028.873223,1789306028.9823568
o,1789306029.0481532,1789306029.1470337
r,1789306029.1794522,1789306029.2512264
e,1789306029.3608081,1789306029.4397879
Key.shift_r,1789306029.5977817,1789306029.901899
y,1789306030.6918714,1789306030.784647
_,1789306031.0606706,1789306031.1366892
Key.shift_r,1789306030.7891567,1789306031.170877
o,1789306031.343167,1789306031.418771
p,1789306031.3370538,1789306031.4292939
r,1789306031.3409867,1789306031.4413316
Key.backspace,1789306032.0259264,1789306032.1132658
e,1789306032.2770588,1789306032.3861609
d,1789306032.483419,1789306032.5894153
m,1789306032.60353,1789306032.7332976
Key.backspace,1789306033.0517411,1789306033.1571414
",",1789306033.6880147,1789306033.7278337
y,1789306033.9333851,1789306034.0412493
_,1789306034.4860785,1789306034.5880873
Key.shift_r,1789306034.0559914,1789306034.5924342
t,1789306034.6971498,1789306034.7711883
e,1789306034.8909123,1789306034.9950938
s,1789306034.9794576,1789306035.1030989
t,1789306035.1269627,1789306035.2271974
Key.enter,1789306035.546557,1789306035.643119
Key.shift,1789306035.435909,1789306035.7043912
p,1789306048.604461,1789306048.6865342
l,1789306048.7986326,1789306048.8570054
t,1789306048.878911,1789306048.9734528
.,1789306049.0290763,1789306049.1415997
o,1789306049.5101342,1789306049.5566635
p,1789306049.5005457,1789306049.5644891
Key.backspace,1789306050.067846,1789306050.1518147
l,1789306050.491807,1789306050.5480154
o,1789306050.8459873,1789306050.9358573
t,1789306051.0580482,1789306051.1462333
Key.shift_r,1789306051.3420303,1789306051.6846702
h,1789306052.1208797,1789306052.2223775
o,1789306052.2603145,1789306052.3231897
i,1789306052.2507021,1789306052.3299675
s,1789306052.428659,1789306052.5420237
Key.backspace,1789306052.7232301,1789306052.7688622
Key.backspace,1789306052.8622317,1789306052.9350638
s,1789306053.2783356,1789306053.3232777
t,1789306053.4560385,1789306053.5588093
o,1789306053.5810533,1789306053.6610012
r,1789306053.6722324,1789306053.7668667
y,1789306053.8802636,1789306053.9707167
.,1789306054.0914547,1789306054.1963167
h,1789306054.736172,1789306054.8245263
i,1789306054.8175967,1789306054.8941915
s,1789306054.9480908,1789306055.069074
t,1789306055.099381,1789306055.216163
o,1789306055.2677824,1789306055.347373
r,1789306055.3280754,1789306055.449721
